no,w1,w2,w3,industry,scale,q1,q2,q2a_1,q2a_2,q2a_3,q2a_4,q2a_5,q2a_6,q2a_7,q2a_8,q2a_9,q2a_10,q3,aq3,aq3a,q3b,q3c_1,q3c_2,q3c_3,q3c_4,q3c_5,q3c_6,q3c_7,q3c_8,q3e_1,q3e_2,q3e_3,q3e_4,q3e_5,q3e_6,q3e_7,q3e_8,q4,q4a_1,q4a_2,q4a_3,q4a_4,q4a_5,q4a_6,q4a_7,q4a_8,q4a_9,q4b,q4bb_1,q4bb_2,q4bb_3,q4bb_4,q4bb_5,q4bb_6,q4bb_7,q4bb_8,q4bb_9,q4bb_10,q5,q5b_1,q5b_2,q5b_3,q5b_4,q5b_5,q5b_6,q5b_7,q5b_8,q5b_9,q5b_10,q5b_11,nq6b,nq6c_1,nq6c_2,nq6c_3,nq6c_4,q7a,q7b,q7bb,q7ca,q7cb,nq7d,nq7db,nq7dc,q8,q8a2,q8a3,q9,q10_1,q10_2,q10_3,q10_4,q10_5,q10_6,q11_1,q11_2,q11_3,q11_4,q11_5,q11_6,q12,q13_1,q13_2,q13_3,q13_4,q13_5,q13_6,q14,q14a,q14b_1,q14b_2,q14b_3,q14b_4,q14b_5,q15a_1,q15a_2,q15a_3,q15a_4,q15a_5,q15a_6,q16,q16a,q17,q17a_1,q17a_2,q18,q18a_1,q18a_2,q18a_3,q18a_4,q18a_5,q19_1,q19_2,q19_3,q19_4,q19_5,q19_6,q19_7,q19_8,q19_9
100946,9.25806451612903,8.1,8.1,11,1,2,1,0,0,0,0,0,0,0,0,1,0,2,2, , ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,11,152,70,30470,13222,0,0,0,2,1, ,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,3,1,0,0,0,0,4,4,4,1,3,4,2, ,1,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1
100960,10.5806451612903,9.47680412371134,312.734536082474,22,2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33,0,33,0,0,11,152,0,28500,0,0,0,0,2,1, ,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,3,3,3,3,3,3,1,1,2,0,0, ,0,0,0,0,0,1,1,1,1,1,1,1,0,0
101016,10.5769230769231,12.4166666666667,12.4166666666667,4,1,1,2,0,0,0,0,0,0,0,0,0,0,2,2, , ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,11,152,0,27470,0, , , ,1, , ,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2, ,0,0,0,0,0,4,4,4,3,4,4,2, ,2,0,0, ,0,0,0,0,0,1,1,1,1,1,1,0,0,0
101055,8.79393939393939,8.79549950544016,123.136993076162,17,2,4,2,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,0,11,152,36,29920,6266,0,17200,0,2,1, ,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,3,1,1,1,1,0,4,4,4,3,4,4,1,2,2,0,0, ,0,0,0,0,0,1,1,1,1,1,1,1,0,0
101152,9.73333333333333,10.8425196850394,65.0551181102364,6,1,1,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,11,152,15,27470,2580,3000,10000,0,2,1, ,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,3,3,3,3,3,3,1,1,2,0,0, ,0,0,0,0,0,1,1,1,1,1,1,1,0,0
101214,10.020618556701,10.3803786574871,10.3803786574871,1,1,1,1,1,0,0,0,0,0,1,0,0,0,2,2, , ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,11,152,19,28800,3000,6000,2000,0,1, , ,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,4,5,4,5,5,5,1,2,3,0,0, ,0,0,0,0,0,0,0,1,1,0,1,0,0,0
101217,9.84782608695652,10.3161290322581,61.8967741935486,13,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,11,152,0,27470,0,0,27470,0,1, , ,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,2,1,1,1,1,0,3,5,5,3,5,5,1,2,3,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,1
101230,9.40344827586207,9.19021739130435,36.7608695652174,14,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,11,152,0,27470,0,0,27470,0,2,1, ,1,0,0,1,0,0,0,0,0,0,0,0,1, ,1,1,0,0,0,0,1,2,1,1,1,1,0,4,4,3,3,4,3,2, ,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
101358,9.75423728813559,9.51905487804878,19.0381097560976,21,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2, , ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,11,152,0,27470,0,0,0,0,2,1, ,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,3,1,1,1,1,0,4,4,4,4,3,4,1,2,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
101521,9.75423728813559,9.51905487804878,9.51905487804878,21,1,1,1,0,0,1,0,0,0,0,0,0,0,2,2, , ,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,2,0,0,0,0,1,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,11,152,15,31490,2633,0,21800,0,2,1, ,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,3,1,1,1,1,0,4,4,4,3,4,4,1,1,1,1,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0
101529,9.81111111111111,10.5035714285714,10.5035714285714,15,1,2,1,1,0,0,0,0,0,0,0,0,0,2,2, , ,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,11,152,1,28000,195,0,67400,0,2,1, ,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,4,4,4,4,4,4,2, ,3,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,1
101584,9.40344827586207,9.19021739130435,18.3804347826087,14,1,1,1,0,0,0,0,0,0,1,0,0,0,2,2, , ,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,11,152,40,27470,6120,0,20000,0,1, , ,2,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,2, ,0,0,0,0,0,5,5,5,5,5,5,1,2,2,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,1
101655,9.8909626719057,9.74668275030157,29.2400482509047,17,1,3,1,1,0,0,0,0,1,0,0,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,11,152,0,27470,0,0,12000,0,1, , ,1,0,0,1,0,0,0,0,0,0,0,1,0, ,1,0,0,0,0,0,1,1,1,1,1,1,0,4,5,5,4,3,4,1,1,2,0,0, ,0,0,0,0,0,1,0,0,0,0,0,0,0,0
101859,8.09756097560976,7.98272138228942,135.70626349892,17,3,3,1,0,0,0,0,0,0,1,0,0,0,2,2, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,17,0,17,0,0,11,152,10,27500,1720,6000,30000,0,2,1, ,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,3,1,1,1,1,0,4,4,4,2,4,4,1,2,2,0,0, ,0,0,0,0,0,0,1,1,1,1,0,0,0,0
101890,9.8909626719057,9.74668275030157,77.9734620024126,17,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,8,6,2,0,0,11,152,0,27470,0,2000,2000,0,1, , ,1,0,1,0,0,1,0,0,0,0,1,1,0,2,1,0,0,0,0,0,1,3,1,1,0,1,0,4,4,4,4,4,4,1,2,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1
101895,8.96551724137931,8.92489795918367,80.324081632653,1,2,2,1,1,0,1,1,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,11,152,34,29870,6000,0,10000,0,2,1, ,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,3,1,1,1,1,0,4,3,3,2,3,3,1,1,1,1,0,2,1,0,0,0,0,1,1,1,0,0,0,0,0,0
102125,9.8909626719057,9.74668275030157,126.70687575392,17,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,13,0,13,0,0,11,152,0,28137,0,0,2000,0,2,1, ,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,2, ,0,0,0,0,0,4,4,4,3,3,4,2, ,3,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,1
102137,9.5,9.12222222222222,18.2444444444444,23,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2, , ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,11,152,0,27470,0,0,0,0,1, , ,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,4,4,4,4,4,4,1,2,2,0,0, ,0,0,0,0,0,1,1,1,1,1,1,1,0,0
102162,9.8909626719057,9.74668275030157,58.4800965018094,17,1,4,1,0,0,0,0,0,1,0,0,1,0,1,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,1,1,0,6,6,0,0,0,11,152,0,27470,0,0,0,0,2,1, ,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,3,1,1,1,1,0,3,3,3,1,3,3,1,1,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1
102231,8.79393939393939,8.79549950544016,228.682987141444,17,2,4,2,0,0,0,0,0,0,0,0,0,0,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,1,1,0,26,0,26,0,0,10,160,40,27470,6880,20000,0,0,2,1, ,1,0,0,1,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,3,1,1,1,0,0,3,3,3,1,3,3,1,2,1,1,0,2,1,1,1,0,0,0,0,1,1,1,1,0,0,0
102263,9.90163934426229,10.5542857142857,10.5542857142857,25,1,3,1,1,0,0,0,0,0,0,0,0,0,2,2, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,11,152,45,35000,7504,0,8700,0,2,1, ,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,2,1,1,1,1,0,4,4,4,4,4,4,2, ,2,0,0, ,0,0,0,0,0,1,1,1,1,1,1,1,0,0
102282,10,15.4326241134752,339.517730496454,18,4,2,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,22,22,0,0,0,11,152,27,31500,4700,0,6000,0,2,1, ,1,0,0,0,0,1,0,0,0,0,1,0,0,3,1,1,0,0,0,0,1,2,1,1,1,0,0,3,3,3,3,3,3,1,2,2,0,0, ,0,0,0,0,0,1,1,1,1,1,0,0,0,0
102454,9.4,9.05021520803443,226.255380200861,16,2,1,1,1,0,1,1,0,0,0,0,0,0,2,2, , ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,25,2,22,1,0,11,152,23,27470,3900,0,5000,0,2,1, ,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,3,1,1,1,1,0,5,4,4,3,4,4,1,2,2,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,1
102464,9.75423728813559,9.51905487804878,9.51905487804878,21,1,4,1,1,1,0,0,0,0,0,0,0,0,2,2, , ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,11,152,48,35000,9600,36000,13500,0,1, , ,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,3,1,1,1,1,0,3,3,3,3,3,3,2, ,2,0,0, ,0,0,0,0,0,1,0,0,0,0,0,0,0,0
102477,9.8909626719057,9.74668275030157,29.2400482509047,17,1,1,2,0,0,0,0,0,0,0,0,0,0,2,2, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,3,0,3,0,0,11,152,9,27470,1463,0,6500,0,2,1, ,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,3,1,1,1,1,0,3,3,3,3,3,3,2, ,3,0,0, ,0,0,0,0,0,1,1,1,1,1,1,0,0,0
102511,9.4,9.05021520803443,45.2510760401722,16,2,2,1,1,0,0,0,0,0,0,0,0,0,2,2, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,11,152,0,29670,0, , , ,2,1, ,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,2, ,0,0,0,0,0,4,4,4,4,4,4,2, ,3,0,0, ,0,0,0,0,0,1,1,1,1,1,0,1,0,0
102515,2,2.10536398467433,42.1072796934866,7,4,1,1,1,1,1,0,0,0,1,0,0,0,2,2, , ,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,1,1,0,0,20,0,20,0,0,11,152,8,34205,1222,10000,12000,0,2,1, ,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,3,1,1,1,1,0,3,3,3,3,3,3,2, ,2,0,0, ,0,0,0,0,0,1,1,1,1,1,1,1,0,0
102568,8.2,7.20754716981132,122.528301886792,4,2,2,1,1,1,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,17,0,17,0,0,11,152,0,27470,0,0,0,0,2,1, ,1,0,0,1,0,0,0,0,0,0,0,1,0, ,1,0,0,0,0,0,1,3,1,1,1,1,0,3,3,3,3,3,3,1,2,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1
102640,9.8909626719057,9.74668275030157,19.4933655006031,17,1,1,2,0,0,0,0,0,0,0,0,0,0,2,2, , ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,11,152,19,27470,2907,0,0,0,1, , ,1,0,0,1,0,0,0,0,0,0,0,1,0, ,1,0,0,0,0,0,1,1,1,1,1,1,0,4,4,4,4,4,4,2, ,3,0,0, ,0,0,0,0,0,1,1,1,0,1,0,0,0,0
102654,9.8909626719057,9.74668275030157,38.9867310012063,17,1,1,1,0,0,1,0,0,0,0,0,0,0,2,2, , ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,11,152,24,30270,3898,0,10000,0,3, ,1,1,0,0,0,0,1,0,0,0,0,0,1,0, ,0,1,0,0,0,0,1,2,1,0,0,1,0,3,3,3,3,3,3,1,2,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0
102680,8.96551724137931,8.92489795918367,62.4742857142857,1,2,1,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,11,152,20,27470,3060,0,0,0,3, ,1,1,0,0,1,0,1,0,1,0,0,0,1,0,4,1,1,0,0,0,0,1,2,1,1,1,0,0,4,4,4,3,3,4,2, ,2,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,1
102687,9.40677966101695,9.15286624203822,36.6114649681529,8,1,1,2,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,11,152,0,27470,0,0,30000,0,2,1, ,3,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,2, ,0,0,0,0,0,4,4,4,4,4,4,2, ,2,0,0, ,0,0,0,0,0,1,1,1,1,1,1,1,0,0
102692,9.40344827586207,9.19021739130435,9.19021739130435,14,1,1,1,1,0,0,0,0,1,0,0,0,0,2,2, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,2,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,11,152,30,28970,4970, , , ,1, , ,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,4,5,4,5,4,5,2, ,3,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,1
102701,9.84782608695652,10.3161290322581,20.6322580645162,13,1,4,1,0,0,0,0,0,0,0,0,1,0,2,2, , ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,11,152,6,27470,918,0,30000,0,2,1, ,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,3,1,1,1,1,0,4,4,4,4,4,4,2, ,3,0,0, ,0,0,0,0,0,1,1,1,1,1,1,1,0,0
102773,9.25806451612903,8.1,24.3,11,1,2,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,11,152,20,27470,3060,0,55281,0,2,1, ,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,2,1,1,1,1,0,5,5,5,5,5,5,1,1,2,0,0, ,0,0,0,0,0,0,0,1,1,0,1,0,0,0
102812,9.33333333333333,7.85714285714286,39.2857142857143,19,1,1,1,0,1,0,0,0,0,0,0,0,0,2,2, , ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,5,0,5,0,0,11,152,21,30470,3371,0,0,0,2,1, ,2,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2, ,0,0,0,0,0,3,4,4,2,3,3,1,1,3,0,0, ,0,0,0,0,0,1,1,1,1,1,0,0,0,0
102819,10.0754716981132,11.1240310077519,11.1240310077519,20,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2, , ,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,11,152,0,29740,0,0,5000,0,1, , ,1,0,0,0,0,1,0,0,0,0,0,1,0, ,1,0,0,0,0,0,1,1,1,1,1,0,0,4,4,4,4,4,4,1,2,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
102871,9.80952380952381,10.1841831425598,213.867845993756,14,2,2,1,1,1,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,21,0,0,11,152,40,27470,6920,29000,15000,0,1, , ,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,2,1,1,1,1,0,5,5,4,4,4,5,1,2,1,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1
102946,10.5806451612903,9.47680412371134,94.7680412371134,22,2,1,1,1,0,1,0,1,0,0,0,0,0,2,2, , ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,11,152,8,29000,1400,0,13800,0,2,1, ,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,3,1,1,1,1,0,4,3,3,3,3,3,1,1,1,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1
103003,10.2540983606557,10.5416293643688,42.1665174574752,21,2,1,2,0,0,0,0,0,0,0,0,0,0,2,2, , ,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,11,152,4.5,27470,709,0,12000,0,2,1, ,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,3,3,3,3,3,3,2, ,3,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,1
103013,8.11111111111111,10.9377777777778,295.320000000001,22,3,3,1,1,1,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,27,0,27,0,0,11,152,36,27470,5508,0,27470,0,2,1, ,2,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,2,1,1,1,1,0,3,3,3,2,3,3,1,2,2,0,0, ,0,0,0,0,0,1,1,1,1,1,0,1,0,0
103054,10.8823529411765,11.4055555555556,91.2444444444448,24,2,1,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,2,6,0,0,11,152,0,27470,0,0,0,0,1, , ,1,0,0,1,0,0,0,0,0,0,0,1,0, ,1,0,0,0,0,0,1,2,0,1,1,0,0,5,5,5,4,4,5,1,2,1,1,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0
103059,9.4622641509434,9.71787709497207,29.1536312849162,3,1,1,1,1,0,0,0,0,1,0,0,0,0,2,2, , ,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,11,152,6,27470,925, , , ,1, , ,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,3,1,1,1,1,0,5,5,5,4,4,5,1,2,3,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,1
103069,8.11111111111111,10.9377777777778,229.693333333334,22,3,1,1,1,0,0,1,0,0,0,0,0,0,2,2, , ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,21,0,0,11,152,0,27470,0,0,10000,0,2,1, ,2,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,2,1,1,0,0,0,5,3,3,3,4,3,2, ,2,0,0, ,0,0,0,0,0,1,0,0,0,0,0,1,0,0
